date,close
2024-08-06,21.0162
2024-08-07,20.7715
2024-08-08,20.8677
2024-08-09,20.9376
2024-08-12,20.9288
2024-08-13,20.8502
2024-08-14,20.9725
2024-08-15,21.0599
2024-08-16,21.1386
2024-08-19,21.2172
2024-08-20,21.2871
2024-08-21,21.4531
2024-08-22,21.5056
2024-08-23,22.0823
2024-08-26,22.3445
2024-08-27,22.7028
2024-08-28,22.5192
2024-08-29,22.4319
2024-08-30,22.4530
2024-09-03,22.6024
2024-09-04,22.9541
2024-09-05,22.8222
2024-09-06,22.6464
2024-09-09,22.8046
2024-09-10,23.1035
2024-09-11,23.3673
2024-09-12,23.3321
2024-09-13,24.0354
2024-09-16,23.7980
2024-09-17,23.7804
2024-09-18,23.8420
2024-09-19,23.7892
2024-09-20,23.5255
2024-09-23,23.7453
2024-09-24,23.5958
2024-09-25,23.6134
2024-09-26,23.6486
2024-09-27,23.6167
2024-09-30,23.5283
2024-10-01,23.5991
2024-10-02,23.3250
2024-10-03,22.9448
2024-10-04,22.9094
2024-10-07,22.7944
2024-10-08,22.5380
2024-10-09,22.5203
2024-10-10,22.3877
2024-10-11,22.5822
2024-10-15,22.9801
2024-10-16,23.1570
2024-10-17,23.1923
2024-10-18,23.0685
2024-10-21,22.9536
2024-10-22,23.0509
2024-10-23,22.9624
2024-10-24,22.9005
2024-10-25,22.6441
2024-10-28,22.6795
2024-10-29,22.3700
2024-10-30,22.3347
2024-10-31,22.1603
2024-11-01,21.8667
2024-11-04,22.1336
2024-11-05,22.2404
2024-11-06,22.1870
2024-11-07,22.2848
2024-11-08,22.2493
2024-11-11,22.1959
2024-11-12,22.2048
2024-11-13,22.2226
2024-11-14,22.2137
2024-11-15,22.3382
2024-11-18,22.6763
2024-11-19,22.4628
2024-11-20,22.4628
2024-11-21,22.4005
2024-11-22,22.4272
2024-11-25,22.8186
2024-11-26,22.5517
2024-11-27,22.7119
2024-11-28,22.8809
2024-11-29,23.0098
2024-12-02,22.8487
2024-12-03,23.1172
2024-12-04,23.1709
2024-12-05,23.2067
2024-12-06,23.2335
2024-12-09,22.9919
2024-12-10,22.9203
2024-12-11,22.7771
2024-12-12,22.7681
2024-12-13,22.5802
2024-12-16,22.4907
2024-12-17,22.7323
2024-12-18,22.2580
2024-12-19,21.7837
2024-12-20,22.3385
2024-12-23,22.0969
2024-12-24,22.1327
2024-12-27,22.0790
2024-12-30,21.7210
2024-12-31,22.0308
2025-01-02,22.1389
2025-01-03,22.4271
2025-01-06,22.3101
2025-01-07,22.1660
2025-01-08,22.0128
2025-01-09,22.0308
2025-01-10,21.9858
2025-01-13,21.8147
2025-01-14,21.8687
2025-01-15,21.9948
2025-01-16,21.9408
2025-01-17,21.7967
2025-01-20,21.8597
2025-01-21,21.9318
2025-01-22,21.7246
2025-01-23,21.7516
2025-01-24,21.9588
2025-01-27,22.1569
2025-01-28,22.2650
2025-01-29,21.9678
2025-01-30,22.2650
2025-01-31,22.2596
2025-02-03,21.8336
2025-02-04,22.1599
2025-02-05,22.5224
2025-02-06,22.5405
2025-02-07,22.5405
2025-02-10,22.5859
2025-02-11,22.5224
2025-02-12,22.2868
2025-02-13,22.9212
2025-02-14,22.8396
2025-02-18,23.2566
2025-02-19,23.3291
2025-02-20,23.4288
2025-02-21,23.0390
2025-02-24,23.1387
2025-02-25,23.4831
2025-02-26,23.7641
2025-02-27,23.3381
2025-02-28,23.2415
2025-03-03,23.3874
2025-03-04,23.3053
2025-03-05,23.7065
2025-03-06,23.5880
2025-03-07,23.5880
2025-03-10,23.1503
2025-03-11,22.9588
2025-03-12,23.0774
2025-03-13,22.8950
2025-03-14,22.9497
2025-03-17,23.1959
2025-03-18,22.9497
2025-03-19,22.8768
2025-03-20,22.8221
2025-03-21,22.9497
2025-03-24,23.1594
2025-03-25,23.0226
2025-03-26,22.9223
2025-03-27,23.0044
2025-03-28,23.0318
2025-03-31,23.2006
2025-04-01,23.3932
2025-04-02,23.2831
2025-04-03,23.1363
2025-04-04,22.6134
2025-04-07,22.2006
2025-04-08,21.9162
2025-04-09,22.6043
2025-04-10,21.9162
2025-04-11,22.0538
2025-04-14,22.4942
2025-04-15,22.8795
2025-04-16,22.9896
2025-04-17,23.3657
2025-04-21,22.9712
2025-04-22,23.0813
2025-04-23,23.1639
2025-04-24,23.0905
2025-04-25,23.3015
2025-04-28,23.1730
2025-04-29,23.2373
2025-04-30,23.5271
2025-05-01,23.5548
2025-05-02,23.5086
2025-05-05,23.3794
2025-05-06,23.4348
2025-05-07,23.6101
2025-05-08,23.4163
2025-05-09,23.5548
2025-05-12,23.6932
2025-05-13,23.6563
2025-05-14,23.4625
2025-05-15,23.7024
2025-05-16,23.9424
2025-05-20,23.6471
2025-05-21,23.4071
2025-05-22,23.3609
2025-05-23,23.3979
2025-05-26,23.5271
2025-05-27,23.8963
2025-05-28,23.7670
2025-05-29,24.0070
2025-05-30,24.0107
2025-06-02,23.9365
2025-06-03,23.9922
2025-06-04,23.8158
2025-06-05,23.9365
2025-06-06,23.9922
2025-06-09,24.0386
2025-06-10,23.8900
2025-06-11,23.8065
2025-06-12,23.9736
2025-06-13,23.7601
2025-06-16,23.7693
2025-06-17,23.5558
2025-06-18,23.6115
2025-06-19,23.6301
2025-06-20,23.5094
2025-06-23,23.6115
2025-06-24,23.6208
2025-06-25,23.5001
2025-06-26,23.5929
2025-06-27,23.5744
2025-06-30,23.9051
2025-07-02,23.8677
2025-07-03,23.8583
2025-07-04,24.1946
2025-07-07,23.9144
2025-07-08,23.8490
2025-07-09,23.8677
2025-07-10,23.9331
2025-07-11,23.9985
2025-07-14,24.1573
2025-07-15,24.0358
2025-07-16,24.1853
2025-07-17,24.1666
2025-07-18,24.0919
2025-07-21,24.1292
2025-07-22,24.2787
2025-07-23,24.2040
2025-07-24,23.9985
2025-07-25,24.0358
2025-07-28,23.7276
2025-07-29,24.0171
2025-07-30,24.0825
2025-07-31,23.8701
2025-08-01,23.8701
2025-08-05,24.0487
2025-08-06,24.1427
2025-08-07,24.1991
2025-08-08,24.3212
2025-08-11,24.3212
2025-08-12,24.4058
2025-08-13,24.7347
2025-08-14,25.0167
2025-08-15,25.1200
2025-08-18,24.9509
2025-08-19,25.3362
2025-08-20,25.2704
2025-08-21,25.2610
2025-08-22,25.4396
2025-08-25,25.2046
2025-08-26,25.0073
2025-08-27,25.2422
2025-08-28,25.2516
2025-08-29,25.4822
2025-09-02,25.1136
2025-09-03,25.2081
2025-09-04,25.3121
2025-09-05,25.5484
2025-09-08,25.3310
2025-09-09,25.2270
2025-09-10,25.3027
2025-09-11,25.3972
2025-09-12,25.4822
2025-09-15,25.3877
2025-09-16,25.4255
2025-09-17,25.2648
2025-09-18,25.1987
2025-09-19,25.2743
2025-09-22,25.2176
2025-09-23,25.1987
2025-09-24,25.1231
2025-09-25,24.9340
2025-09-26,25.0664
2025-09-29,25.2698
2025-09-30,25.4314
2025-10-01,25.4694
2025-10-02,25.4885
2025-10-03,25.5835
2025-10-06,25.2128
2025-10-07,24.9941
2025-10-08,24.9656
2025-10-09,24.7945
2025-10-10,24.8325
2025-10-14,25.0892
2025-10-15,25.0797
2025-10-16,25.0226
2025-10-17,25.2033
2025-10-20,25.4124
2025-10-21,25.4599
2025-10-22,25.6025
2025-10-23,25.7166
2025-10-24,25.7166
2025-10-27,25.8022
2025-10-28,25.4885
2025-10-29,25.2413
2025-10-30,25.0987
2025-10-31,25.4372
2025-11-03,25.2459
2025-11-04,25.0356
2025-11-05,25.3416
2025-11-06,25.4755
2025-11-07,25.4085
2025-11-10,25.4372
2025-11-11,25.6093
2025-11-12,25.5711
2025-11-13,24.9591
2025-11-14,25.1025
2025-11-17,24.9686
2025-11-18,25.0356
2025-11-19,25.2364
2025-11-20,24.8826
2025-11-21,25.0451
2025-11-24,24.9399
2025-11-25,25.0547
2025-11-26,25.0547
2025-11-27,25.2077
2025-11-28,25.2308
2025-12-01,25.0673
2025-12-02,24.7883
2025-12-03,24.5382
2025-12-04,24.3747
2025-12-05,24.2689
2025-12-08,24.2304
2025-12-09,24.2015
2025-12-10,24.2689
2025-12-11,24.1534
2025-12-12,24.3458
2025-12-15,24.5382
2025-12-16,24.6152
2025-12-17,24.5767
2025-12-18,24.7306
2025-12-19,24.6344
2025-12-22,24.7113
2025-12-23,24.6440
2025-12-24,24.6055
2025-12-29,24.7883
2025-12-30,24.8749
2025-12-31,24.9174
2026-01-02,24.9465
2026-01-05,25.2658
2026-01-06,25.1884
2026-01-07,25.3142
2026-01-08,25.6432
2026-01-09,25.8948
2026-01-12,26.1077
2026-01-13,26.1174
2026-01-14,26.4173
2026-01-15,26.3302
2026-01-16,26.6012
2026-01-19,26.4173
2026-01-20,26.1464
2026-01-21,26.1270
2026-01-22,26.1851
2026-01-23,26.4173
2026-01-26,26.0787
2026-01-27,25.9335
2026-01-28,25.7690
2026-01-29,26.0303
2026-01-30,25.9758
2026-02-02,26.1023
2026-02-03,25.9660
2026-02-04,26.3943
2026-02-05,26.5402
2026-02-06,26.4624
2026-02-09,26.4137
2026-02-10,26.5402
2026-02-11,26.4429
2026-02-12,26.1315
2026-02-13,26.5500
2026-02-17,26.8712
2026-02-18,26.8712
2026-02-19,26.9393
2026-02-20,27.0561
2026-02-23,27.3383
2026-02-24,27.0269
2026-02-25,27.1339
2026-02-26,27.2702
2026-02-27,27.1762
2026-03-02,27.0784
2026-03-03,26.9316
2026-03-04,27.0001
2026-03-05,26.9022
2026-03-06,26.6086
2026-03-09,26.2074
2026-03-10,26.2661
2026-03-11,26.1780
2026-03-12,26.0215
2026-03-13,26.2368
2026-03-16,26.5206
2026-03-17,26.7456
2026-03-18,26.5108
2026-03-19,26.1291
2026-03-20,25.9725
2026-03-23,26.1291
2026-03-24,26.1193
2026-03-25,26.2661
2026-03-26,26.0802
2026-03-27,25.9725
2026-03-30,26.0508
2026-03-31,26.2221
2026-04-01,26.5961
2026-04-02,26.9800
2026-04-06,26.9111
2026-04-07,27.0489
2026-04-08,27.3245
2026-04-09,27.0588
2026-04-10,27.2064
2026-04-13,27.4230
2026-04-14,27.6395
2026-04-15,27.6297
2026-04-16,27.9643
2026-04-17,28.2596
2026-04-20,27.9545
2026-04-21,27.9545
2026-04-22,27.6986
2026-04-23,27.9939
2026-04-24,27.9545
2026-04-27,27.8364
2026-04-28,27.8954
2026-04-29,27.8265
2026-04-30,27.9195
2026-05-01,28.0878
2026-05-04,28.0482
2026-05-05,28.1868
2026-05-06,28.3847
2026-05-07,28.1076
2026-05-08,28.1670
2026-05-11,28.1175
2026-05-12,27.9492
2026-05-13,27.6622
2026-05-14,27.8404
2026-05-15,27.8008
2026-05-19,27.8602
2026-05-20,28.2857
2026-05-21,28.5728
2026-05-22,28.7608
2026-05-25,28.8499
2026-05-26,28.8202
2026-05-27,28.9093
2026-05-28,28.8301
2026-05-29,28.8341
2026-06-01,28.5654
2026-06-02,28.7943
2026-06-03,28.6848
2026-06-04,28.7943
2026-06-05,28.9037
2026-06-08,28.9734
2026-06-09,29.3614
2026-06-10,29.3017
2026-06-11,29.5405
2026-06-12,30.0579
2026-06-15,29.9385
2026-06-16,29.9484
2026-06-17,29.6897
2026-06-18,29.9186
2026-06-19,30.1275
2026-06-22,29.8887
2026-06-23,29.8290
2026-06-24,30.1872
2026-06-25,30.3365
2026-06-26,30.5354
2026-06-29,30.4260
2026-06-30,30.3100
2026-07-02,30.5400
2026-07-03,30.4400
2026-07-06,30.3900
